,text,sentiment
6200,sukses bro,netral
6201,sukses terus bang,netral
6203,sukses teruss motherfucker,netral
6204,sumber uang fans yg tunda pinter juga lo kntl,netral
6205,sumbu pendek gausa liat eaa kena dark joke dikit baper ea bocah kentang eaa,netral
6207,sumpah aku tertawa anjeng baca comment hatersny,netral
6208,sumpah allah like comment,netral
6209,sumpah bang aku kekeh liat,netral
6211,sumpah bang gua hibur s,netral
6212,sumpah dulu aku benci erick pas aku lihat video aku jadi suka dengan chenel ericko,netral
6213,sumpah ericko kamu bad timing ngeupload video,netral
6214,sumpah gua bukan haters juga bukan subscriber boom,netral
6215,sumpah gua ngefans banget sma lu rik,netral
6216,sumpah jujur gw dlu benci bngt parah sama ni org tapi skrg udah tau sisi doi gue jadi chill aja dama doi soaperrrs,netral
6217,sumpah kamu doang yg bikin gua ketawa tertawa anjirrr bikin video yg banyak bang,netral
6218,sumpah ngakak,netral
6219,sumpah ngakak emg bocor bg eric wwkwkwwkwk,netral
6220,sumpah ngakak gw rikk ers,netral
6221,sumpah ngakak nonstop ajg btw intro yg ini aja rik,netral
6222,sumpah nguakakkkkk,netral
6223,sumpah para hetters goblok semua ngomong aja gx nyambung,netral
6224,sumpah tanya no ngakak banget asliube bisa lu jajanin,netral
6225,sumpah rick chaneel lu itu mengibur gua banget anjayy thank you,netral
6226,sumpah rikmukalokayakontolkejepitdanlojangansoksuci kerenmasihneteaja,netral
6227,sumpah tertawa caption nya njer video nya lebih bikin tertawa unggu endorses tol,netral
6228,sumpah tertawa gua bangck soal elu laki coba elu cewek aku ewe,netral
6229,sumpah tertawa lanjut eric mantr,netral
6230,sumpah tertawa liat expersi kamu bang kalau buat konten makan roti pakai alas kos kaki bang kos kaki sudah lama cuci lucu bener atain orang sok ganteng aku pen tertawa banget sama haters kamu bang yg engga mikir dulu kalau mau ngehujat alah bener akan balas sendiri nya makas salam ib,netral
6231,sumpah tertawa pas bagaimana ganteng wwkwkwkwkkwkwkwkwk,netral
6232,sumpah w ngakak karena w lagi di net yg tenang dan gw ketawa sendiri udh kek orang sakit jiwa v,netral
6233,sumpah we tertawa njirr,netral
6234,sumpah ya bang kapan ke semarang fans berat sumpah,netral
6235,sumpahh banget gua dari dulu liat video arap tapi ga ada niat buat subscribe v why gituu why erikonto,netral
6236,sumpahhhh xthn gua wkkwwkw,netral
6237,sunat duls baru gans,netral
6238,sungguh sayang untuk para haters cuvluk,netral
6239,sungguh komen yang sangat ber faidah,netral
6240,sunscribeer yg ngebacotin pasti bocah gk tau sifat asli lu di belakang kamera,netral
6241,sup malam hari,netral
6242,super bang,netral
6243,support aja lah aku mah,netral
6244,support for ericko,netral
6245,support lu rick gw,netral
6246,surbay bro aku di skip,netral
6247,surga vs neraka mah,netral
6248,suruh hapus maksud orang primitif nya,netral
6249,suruh kamu,netral
6251,susu kental manis,netral
6252,susu kntl manis dulu bang,netral
6253,susukntlmanis,netral
6254,sy juga gak mau indonesia jdi pecah belah kali,netral
6255,syalom mas erick,netral
6256,syang erick,netral
6257,syap buat konten yang ga faedah lagi tapi hibur jangan pikir haters haters piki keri kan haters sumber duit ya ga,netral
6258,t,netral
6259,t tit kamu ganteng bang,netral
6260,t vid,netral
6261,tabah hati keras taimu,netral
6262,tadi gua mau komen apa yak,netral
6264,tadi nyuruh subscribe terus makanya aku subscribe x,netral
6265,tadi si erick bangga kontoollll haters hasil duiit begoo,netral
6266,taek haters,netral
6267,taek wkekekw,netral
6268,tahan anak muda,netral
6269,tahu bulat goreng dada dollar gurihhhh,netral
6275,taik asu cok rai plagiat asu,netral
6276,taikk,netral
6277,taiyou ni hoero judul lagu ericko lim sering setel video wkwkwkwkwkwkwkwk,netral
6278,tak apa erick penting halal,netral
6280,takut kamu kalau umat islam satu,netral
6281,takuto harsakusumah kanehira wkwkwk usaha bro,netral
6282,tambah cancerrr malah,netral
6284,tampol bang erik haters kamu yg muka dajjal,netral
6285,tampolin pake peler bang tol,netral
6286,tan gw selalu ngakak dengan semua video lu v,netral
6287,tanda akhir zaman ni org,netral
6288,tanda kiamat ketika eric jadi kontenkreator manfaat,netral
6289,tanpa haters youtuber besar jadi apa,netral
6290,tanpa kalian sadar para haters yg masuk komen,netral
6291,tapi boong,netral
6292,tapi coli lancar kan rick,netral
6293,tapi gua rasa bantu dengan chanel lu bang yg sangat didik bagi mereka yg ngata ngatain lu arti mereka sirik dan ngga mampu tuk bisa jadi kaya luenumbuhkan dosa gak tau juga agama lu apa yang jelas tiap agama punya tuju idup,netral
6294,tapi gw tetep jadi fans lu kok rick,netral
6297,tarik nafas yang dalam hembus,netral
6298,tarik napas dalam,netral
6302,tau asli bang eric sijgn asal hina gitu dongchannel youtube kamu kok kaya vidio dunia akan hancur yaa bang,netral
6303,tau bully orang chenel kamu liat pikir otak kamu dasar w t f bocah micin,netral
6304,tau dri mana ngelike aowkwkwk dan w bkn haters ericko,netral
6305,tau gitu gua jadi haters lu broo biar bisa di baca ama lu spa tau aja sub gua naik drastis,netral
6306,tau gitu gw komen toxic biar lo baca rik,netral
6307,tau kamu,netral
6308,tau rasa dibuly makanya jg buli orang anjink,netral
6309,taur ae karo arek bonekk anjink ngomong tokk,netral
6310,tayo,netral
6311,tdnya nge bully kok sekarang ngebela,netral
6312,te best intro is back,netral
6313,teguh suganda kok ngegas,netral
6314,teh asuu,netral
6315,teman teman hari aku ulang tahun ucapin apa gitu kamu janji mau collab sama agung hapsah gua nunggunungguin,netral
6316,tembus juta akhir tahun kamu mau ngapaiin nyukk,netral
6317,temen wkwk wish thebest lah for you tod,netral
6318,tempat gw hujan jing,netral
6319,tempeekk,netral
6320,tempik,netral
6321,tenang,netral
6322,tenang aja bang haters buat kamu kaya,netral
6323,tenang aja rik makin banyak haters kamu bahkan makin banyak kenal orang aku vidio kamu cuma buat aku ketawa ketawa aja gitu poko mah sukses terus buat kamu rik,netral
6324,tenang bang erick gua tonton setia lo konten yg lo buat seru gak monoton gg terusin bang,netral
6325,tenang bang ericko banyak support kamu,netral
6326,tenang bang gua bantuin kamu ta,netral
6327,tenang bang gua dukung lu tiap lu buat video gw selalu like x,netral
6328,tenang bang gw soapersss sejati gak bakal hate lo,netral
6329,tenang bang haters kamu sana ambil dislike video kamu,netral
6330,tenang bang lu ganteng kok,netral
6331,tenang bosque walaupun suatu saat nanti subs lu pada bubar inget gw setia ama lu bos ga peduli walau subs lu gw gw ga masalah lu tocxic or what ever lah,netral
6332,tenang just fucking play mobile ent t,netral
6333,tenang masih banyak yang respect sama lu rick,netral
6334,tenang rick gw selalu stay soapers ga pernah skip iklan dong,netral
6335,tenang rik aku fans kamu abai aja hatter hatter bajing,netral
6336,tenang rik gua tetep subscribe kamu,netral
6337,tenang rik gw soapers setia lu rik otoll,netral
6338,teng teng teng teng teng teng teng teng teng teng teng,netral
6339,tepat nya ini baca kemarin,netral
6340,ter cuma ngomong doang emang kamu suskreb juga usaha bujank kamu cuma ejek usaha kagak haters kntl,netral
6341,tercydkkkk,netral
6342,hibur w gara gara konten lu wkwke,netral
6343,terimakasih bang udah ngehibur,netral
6344,terimakasih ericko lim,netral
6345,terimakasih haters kalian buat ku punya konten terimakasih deaw iblis ginii yaa todd orangg enggak lemah repstronot kamu ea,netral
6346,terimakasih lah pada hatters karena udh nonton sampe habis v udh komen v,netral
6347,terimakasih sekarang aku motivasi makin semangat buat positif,netral
6348,terimkasih heaters,netral
6349,terkentoddddwan sate,netral
6350,terlalu baper itu bang haters lugx biar gue yg di buly subsciber lu wkwkw,netral
6351,terlalu serius nonton yt buat hibur aja lah guys,netral
6352,nyata erickontoru habis konten,netral
6354,ternyataa haters haterss lu goblok yaa rikk banyak minum kiranti hahaah,netral
6355,serah lu tod,netral
6356,tertawa,netral
6357,tertawa,netral
6358,tertawa a pinkguy jan paksain pls,netral
6359,tertawa ajg ama hatterss kamu,netral
6360,tertawa ajg jt beli subscribe wkwk ada otak ajg gblk sampe dna tulang,netral
6361,tertawa ajg sering gitu tod,netral
6362,tertawa ajg wkwkwkwkkwk,netral
6364,tertawa aku bang,netral
6365,tertawa aku bang nontonya,netral
6367,tertawa aku liat ni video bang terus karya,netral
6368,tertawa aku ngentodd,netral
6369,tertawa aku pas masha sulap,netral
6370,tertawa ane kalau liat konten kamu bang,netral
6371,tertawa anjay icko aku ken tau tipe tipe manusia aneh cipta tuhan walaupun liat salah mata aku yaaa manusia punya pilih hidup masing masuk haters kalau tuhan ciptain manusia se tipe hape pc alat kamu gunain sama speknya kalau semua sama asek kali sungai got garing idup tjoy wasalal lah,netral
6372,tertawa anjeng,netral
6373,tertawa anjg aku tertawa banget sumpah,netral
6374,tertawa anjink,netral
6375,tertawa anjink,netral
6376,tertawa anjink banyak bulian enak ngentod,netral
6377,tertawa anjinkk,netral
6378,tertawa anjirrr mem k ngilu wkwk,netral
6379,tertawa anjrit guaa,netral
6380,tertawa anying,netral
6381,tertawa asli bang stiap liat channel kamu,netral
6382,tertawa asu,netral
6383,tertawa asuu,netral
6384,tertawa asw,netral
6385,tertawa bang,netral
6386,tertawa bang liat,netral
6387,tertawa bang next time coba buat konten motivasi ericko golden ways bangg,netral
6388,tertawa banget bang sampek aku hafal semua iklan iklan tidak aku skip,netral
6389,tertawa bangsadddd,netral
6390,tertawa bangsaddddd,netral
6391,tertawa bener ni video,netral
6392,tertawa bet,netral
6393,tertawa bng rikhater make you famous,netral
6394,tertawa bngsad,netral
6395,tertawa bngsd,netral
6396,tertawa boss wkwk,netral
6397,tertawa cuk aku mah dukung luh rik,netral
6398,tertawa cun erickolim kasi,netral
6399,tertawa elete channel aja kamu bikin video lucu,netral
6401,tertawa gan,netral
6402,tertawa gblk,netral
6403,tertawa gendel,netral
6405,tertawa gua liat gaya kamu bicara bang,netral
6406,tertawa gua mah,netral
6407,tertawa gua maju teruss bangg,netral
6409,tertawa gua njir nice soapkingyg w skip asu,netral
6410,tertawa gwe bang,netral
6411,tertawa haters wkkw,netral
6414,tertawa kntl,netral
6415,tertawa liat ericko lim lw lg ngantri shaburi kintan sama cew n bokap nyokap,netral
6416,tertawa liat video loooo,netral
6417,tertawa mulu aku kali liat video aja yg haters pd bocah ngentod smua,netral
6418,tertawa nggax tahan aku hahahahahaah,netral
6419,tertawa njing,netral
6420,tertawa njing haha,netral
6421,tertawa njink,netral
6422,tertawa njirr,netral
6423,tertawa njirrr,netral
6424,tertawa nntnnyaa semangat terus bang,netral
6425,tertawa nonton erick ten kamu yg pas k an subscribe seru aja macem konrenya pink guy reaction awkarin,netral
6426,tertawa nonton vidio anjg kwkwjw,netral
6427,tertawa nontonya wkwkwk hibur,netral
6428,tertawa nying,netral
6429,tertawa online,netral
6430,tertawa pas bilang bau m k,netral
6431,tertawa qw njir,netral
6433,tertawa sendiri gua liat vidio kamu bang wkwkwkwkunfaedah hh,netral
6434,tertawa sial emang berfaefah cuma bikin org tertawa sia channel didik,netral
6435,tertawa smpahhh smoga subscribe kamu bnyak bang,netral
6436,tertawa so hard pepek ampe ngilu hahahahaha,netral
6437,tertawa sumpah dah chanel guna,netral
6438,tertawa sumpahanin tulis mulai video,netral
6439,tertawa suuu akwaokaokwok,netral
6440,tertawa teroddddd wkaowkaowkaowk,netral
6441,tertawa tiap nntn kamu rickermotivasi makin semangat buat positif,netral
6442,tertawa uas mu bawa pulang lah satu wanita,netral
6443,tertawa v,netral
6444,tertawa wkwk jadi org jangan baperan lah wkwk namany jg channel hibur se kamu ngalir nying,netral
6445,tertawa wkwkwk,netral
6446,terus,netral
6447,terus aj rick bikin konten cmn saran gw hilangin ngmong jorok,netral
6448,terus aja karya rick,netral
6449,terus bang bikin vidio,netral
6450,terus bekarya bangs sedikit gila ya bang semangatt bangg eriko no smile,netral
6451,terus karya bang abain aja haters,netral
6452,terus karya bang colim,netral
6453,terus karya bang ericko nama sya juga rycco wkwkwk,netral
6454,terus karya bangtoll gw dukung lo bangtol,netral
6455,terus karya rik jangan dengerin omong haters,netral
6456,terus karya tod,netral
6457,terus diikutin gitu,netral
6458,terus gua peduli apa faedah upload video gajelas,netral
6459,terus juang aja bang,netral
6460,terus karya bang,netral
6461,terus karya bang ericko ganteng suport abang ericko,netral
6462,terus karya buat kamu buktiin suatu hari bahwa cemohan itu ubah jadi tepuk tangan buat kamu,netral
6463,terus karya lah crazy fucking human lawakanlo buat mood gua happy banget walaupun satu gada didik hahahahahahah apresiasi banget buat kamu hahahaha,netral
6464,terus karya mu nak,netral
6465,terus karya rik banyak yg dukung lohaters aku tau kok kamu di video sama asli beda kamu di depan kamera cuman internet personality aja u kenal,netral
6466,terus kaya nge toxic terus jfn denget kata orang,netral
6468,terus konsisten bang,netral
6469,terus kreasi rick banyak hetersnya,netral
6470,terus lanjut chanel kamu bang aku jadi dapat hibur ontol mu,netral
6471,terus maju bang gua subs chanel lu mulai dari rb subs gue mas ingat itu bang,netral
6473,terus saia ini apa,netral
6474,terus semangat bang,netral
6475,terus semangat bang meski ngehina kamu selow aku dukung kamu bang,netral
6476,terus semangat ericko lim lupain aja haters,netral
6477,terus sin aja kak eric biar rin aja orang mau bilang apa,netral
6478,terusin aja karya lo rik haters bikin lu makin kaya,netral
6479,terusin bang lanjutin bikin konten toxic,netral
6480,terusin bang yak ngakak gw asli awkowkwowkwowkkk,netral
6481,terusin karya luh bang jelass,netral
6482,terusin rik,netral
6483,terus karya mu bang,netral
6484,teruz karya,netral
6485,tetap aja ngakak asw v,netral
6486,tetap karya bang,netral
6487,tetap karya ric jangan delead channel gua dukung lo,netral
6488,tetap karya yaa tod,netral
6489,tetap di diri bang erik jangan goyah sedikit pun,netral
6490,tetap diri bang semangat,netral
6491,tetap erick yg pling the best,netral
6492,tetap karya bg rick,netral
6493,tetap nnton sampe sekarang kaga tinggal rick,netral
6494,tetap semangat,netral
6495,tetap semangat,netral
6496,tetap semangat bang,netral
6497,tetap semangat brada,netral
6498,tetap semangat bro nama juga utk hibur btw intro lu legendaris anj ng,netral
6499,tetap semangat kak jangan dengerin omong orang v,netral
6500,tetap semangat njing keep support kamu kntl,netral
6501,tetap semangat rik gue dukung lu,netral
6502,tetap semangat terus karya,netral
6503,tetap sini,netral
6504,tetap tabah bang nge hadapin para haters,netral
6505,tetap toxic tod,netral
6506,tetap pada diri lo rik,netral
6507,tetekers mana suara nya,netral
6508,tetenya kim hitam kata,netral
6509,tetep bekarya aja bang,netral
6510,tetep jadi diri lo sendiri rickt lu,netral
6511,tetep jadi gw,netral
6512,tetep semangat aja rick keep charming stay focus and still going at this channel,netral
6513,tetep semangat bang,netral
6514,tetep semangat bang hahaha njir dah gua tertawa ntn yelah deh haters bisa aja bikin channel youtube video yg didik juta subscribers,netral
6515,tetep semangat ngonten bang,netral
6516,tetep semangat panutanq,netral
6517,tetep semangat rick kamu punya yg punya ytber,netral
6519,tetepp berkaryaa bangg,netral
6520,tetet eret tetet tereteretetett bow bow,netral
6521,tetew,netral
6522,thalasya kamu manusia bukan,netral
6523,thalsya,netral
6524,thanks you yakult,netral
6525,that s why i subscribe you rick,netral
6526,the bast franco indo,netral
6527,the best bangg,netral
6528,the best bosqu cuma nontonin video lu gua bisa ketawa ngakak,netral
6529,the best ericko lim,netral
6531,the best intro,netral
6532,the best intro,netral
6533,the best intro ericko lim,netral
6534,the best intro in the world v,netral
6535,the best intro legend,netral
6536,the best intro legend favorit,netral
6537,the best introoo is kambek broooo,netral
6538,the best lah buat kamu bang,netral
6539,the best ngtd,netral
6540,the best part ever v,netral
6541,the besta renti toxic masih ngomong kotor,netral
6542,the bestttttt introoooooo,netral
6543,the fucking best lahh erick hahha tau cara buat hatters makin nonton hahaha,netral
6544,the next king youtube,netral
6545,the next yanglex dah tu aja,netral
6546,the old intro is back,netral
6547,the one and only,netral
6548,the realsoapking,netral
6549,there is a button called restricted mode,netral
6550,this filthyfrank,netral
6551,this guy is lit broo,netral
6552,this is ma boy ericko lim,netral
6553,this is the real king not aahhhha,netral
6554,this is why i love soapking,netral
6555,thomas and friends,netral
6556,thumbnail haters kok jahat kapan haters baik konto,netral
6557,thumbnail nya qory gore ajg,netral
6559,tidak ikut comment buang waktu ngapain ngurusin tidak faedah mending tonton terus like gitu doang,netral
6560,tidak kamu kalau kreasi dunia youtube nggk usah terlalu sombong lah,netral
6561,tidak punya ko tol komen pertama ya nge hibur bang pikir positif aj mungkin anak bawah umur nonton video mu bang,netral
6563,tidak suka benci tetep aja tonton kan gblk hatersnya,netral
6565,tierison,netral
6566,tiga ratus tahun atas parental advisory,netral
6567,tigreal,netral
6568,tinggal bilang,netral
6570,titis dajjal,netral
6573,tnks hatters berkat lu gw dpt konten trus dapet duit deh,netral
6574,tobat lah laku mu udah keluar batas ingat nonton bukan orang dewasa anak kecil nonto mending ente hapus vidio bahaya ituhara,netral
6575,tobat lah wahai umat manusia,netral
6576,tobat lu rick,netral
6577,tobat suh udah punya pacar,netral
6578,tocil,netral
6579,tod,netral
6582,tolong bahas ya bang kenapa jess no limit tiba tiba jadi pedofil trus cewe gw yg di embat ama dia please beri jelas kntl,netral
6583,tolong buat music lagi bang lagu elo didik,netral
6584,tolong dong bang main pubg liatin jantan lu bang gg savage ric too lim,netral
6585,tolong dong eriko klo buat konten apa serah tapi bahasa jangan terlalu jorok contoh nyebut kelamin soal banyak anak kecil yang nonton nama anak kecil sd dibilangin susah,netral
6586,tolong laporin ini video ya lapor,netral
6587,tolong ngomong jorok nya di kirangin om wqwqwq,netral
6588,tolong rick jangan ingetin gua bua subs lu,netral
6589,tolong suporter channel saya dengan subscribe ya bro,netral
6590,tonton ericko lim tonton qorygore dia ngedrift ngelilingin youtubers,netral
6591,tonton keluarga harap berat,netral
6592,tonton rick,netral
6593,tonton terus video erick biar jadi dosa jariyah buat,netral
6594,tonton komentar youtube logic,netral
6595,too much earrape ea kntl,netral
6596,toooooloooool,netral
6597,top,netral
6598,top komen besok mati,netral
6599,toxic ajg,netral
6600,toxic apa si bang,netral
6602,toxic for lyfe ericko panutanq,netral
6603,toxic is back kmren udah bilang gk bakal toxic lu bangkeep toxic,netral
6604,toxic kamu lucu bang neng guaaa ajgggg,netral
6605,toxic kata mutiara,netral
6606,toxic lg bang wkwk,netral
6607,toxic life,netral
6608,toxic never diesl ini tawa mulu banyakin toxic nya bang wkwkwkkwkwk,netral
6610,toxic parah nih orang aq penasaran gimana asa ortu mu ketika tau lu senang bicara kasar,netral
6611,toxic ros mank,netral
6612,toxic tapi tau waktu saat serius n saat becanda mantep tod,netral
6613,toxic terus cokk,netral
6614,toxic tetep subscribe,netral
6615,toxic tingkat dewa v,netral
6616,toxixnya rangin co,netral
6617,trigered,netral
6618,trigerrnah rasa jelek rena banyak yg ngebully lu itu ciri khas lu klw lu ubah lu bukan ericko lagi p,netral
6619,trigger,netral
6620,tripaloski pas pas tripaloski,netral
6621,trs karya karna gk ada yutuber se bngst lu,netral
6622,true story nak,netral
6623,trus karya,netral
6624,trus karya bang lim dan gue mau tanya filthyrick nya mana,netral
6625,trus karya knttl kuda klo mnurutlo bner,netral
6626,truss berkaryaaa eriko lim,netral
6627,truss upload bang channel yg hibur,netral
6628,tt,netral
6629,ttp semangat bg,netral
6630,tuhan lu online ya,netral
6631,tuju,netral
6632,tuju ajah hibur,netral
6633,tuju gua emang kalau channel haterz fans kok lbih bnyk yg like ooo bye haterz,netral
6634,tuju haters orang yg mampu bang erik kolim,netral
6635,tuju jt giveway bang,netral
6636,tuju kakak tampan,netral
6637,tuju kamu gtg ajg i new fans u and i suport u good job,netral
6638,tuju part like,netral
6640,tul,netral
6641,tulis sambung wkkwkwkwkwk,netral
6644,tumben ini video gk ad iklan apakah karna baru upload v,netral
6645,tumben kaga pake intro kiamat bang v,netral
6646,tumben kgk sama pacar lu bang,netral
6647,tumben lu pinter erickolim,netral
6648,tumben sering upload,netral
6649,tumben upload vidio tengah malam gin biasa x kan jam atau biar vie x banyak wkwkkw,netral
6650,tunggu lanjut partnya,netral
6651,tunggu part nya bg ericko lim semangat bang,netral
6653,turunin gp anjeng,netral
6654,turut aku yg bikin kamu kenal haters awal haters lama lama jadi fans lol,netral
6655,tusuk,netral
6656,tutorial yang sangad ber faedah sekali,netral
6657,two,netral
6658,ty bang lu jadi sering update sekarang,netral
6659,type anji g it s too damn highhhhh,netral
6660,typo atur toket,netral
6661,u,netral
6662,u the best bang,netral
6663,uang banyak video family friendly palalu family friendly dasar uang haramh masyarakat terus karya bang karna kami soapers terus dukung lu bang tenang aja,netral
6664,uanglu gak berkah,netral
6666,udah bang terus aja berkaryaa eriko no limit pros tetetete dum tss dum tss wkwkwkwk,netral
6667,udah biasa ae,netral
6668,udah botak palak baawah nya,netral
6669,udah ciri khas erick,netral
6671,udah gak di endorse kapten hoki nusa dan alan suryajana,netral
6672,udah gapapa biar ericko kaya su bro,netral
6673,udah ggk usaahh di uruss,netral
6674,udah gila dia wkwkw,netral
6675,udah gila kali kamu hahahah,netral
6677,udah gua subscribe,netral
6678,udah jelas anjengg v dia kan yg penting adsense lancar,netral
6679,udah juta aja si erik asa kemaren kemaren baru k subscriber,netral
6680,udah kasih hidup ngurusin hidup orang eh hidup kamu kurang guna eaaaa emang hidup polling ig dulu wakoskaoa,netral
6682,udah lama bikin video draw my life nya,netral
6683,udah lama gak liat intro kayak gitu,netral
6684,udah makan jemput hari ini,netral
6685,udah njirr,netral
6686,udah pada pusing mikrin haters yuk colay bareng kuy aku punya hentai banyak tinggal pilih loli,netral
6687,udah pernah makan upil bom cok,netral
6688,udah rame aja ajg,netral
6689,udah subscribe icko,netral
6690,udahlah usah ng heater buat apa coba ngeheat ada paedahnya,netral
6691,udh,netral
6692,udh bang gk ush ngurusin haters goblok yg penting karya terus,netral
6693,udh dieue belum pacar lo rik hehe,netral
6695,udh lama gw ga liat video lo yg se lucu ini sumpah mana aja lo lama ini ngakak pars,netral
6697,udh pe a,netral
6698,uhh goblog foto profil kamu aja gambar erpan goblog matisana,netral
6699,uik uik uik,netral
6700,umat rapstonot pada ke triggered,netral
6701,un grt mang itu mank ytr tahun ini istimewa wkkwkw,netral
6702,un like,netral
6703,un suscribe erik goblok,netral
6704,undang artis jav di ytri ric,netral
6705,unsub aja kaga ada faedah nya youtuber gede karena ml mah ga akan tahan lama konten nya ngebosenin nora,netral
6706,unsub aja udah banyak wkwkwkwk,netral
6707,unsubs ngga ya unsubs ngga ya,netral
6708,unsubs ya unsubs ya,netral
6709,unsubscribe,netral
6710,unsubscribe channelnya,netral
6711,unsubscriber all,netral
6712,untuk haters ericko emang nya kalian bisa bikin gitu apakah wajib tiap channel youtube harus didik apakah wajib kita harus aku muka orang ganteng ya kgk lah ingat belum ngomen itu koreksi diri dulu,netral
6713,untuk kalian haters tonton video,netral
6714,untung aku bukan kaum pantad tipis,netral
6715,untung aku lahir caesar,netral
6716,untung gua lahir jaman mecin kaya kamu laku kamu kaya bnr org diotisme omong kamu ras sosial media banyak org nonton goblok pelihara,netral
6718,untung pake headset,netral
6720,up,netral
6721,up,netral
6722,up,netral
6723,up,netral
6724,up,netral
6725,up,netral
6726,up,netral
6727,up,netral
6728,up,netral
6729,up,netral
6730,up,netral
6731,up,netral
6732,up lu lagi,netral
6733,up up,netral
6734,up up up,netral
6735,upgrade pantad cuy biar kebal bait,netral
6736,upill,netral
6738,upin ipin kok,netral
6740,upload pb lagi bang anti toxic,netral
6741,upload tiap hari,netral
6742,upload video musik lagi dong bang please rainy days itu gua puter terus ngentod,netral
6743,upload vidio ngentod lo rick yang tuju like,netral
6744,upzxzzxxxxxxxzzz botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak,netral
6745,ur mom say u are the handsome man in the world so gapapalah klo kita anggap diri kita ganteng,netral
6746,urus erick banyak haters gua bakal jadi fans setia kamu bang,netral
6747,usah dengerin orang bg orang cuma iri tu emang bisa kamu kan tetap semangat bg,netral
6748,usah dipeduliin bang,netral
6749,usah ngegas kamu eric,netral
6750,usah peduli apa kata haters cma iri aja sama kamu mngkin jg haters bayar channel belah anj ng ekwkw,netral
6751,usah peduliin haters jadi diri sendiri aja bro,netral
6752,usah pikirin hatersnya bang yg penting buat video ampe kiamat,netral
6753,ush dipikirin omong hatersya yg nyakitin hati tu bang yg penting toxic kamu ilihat chanelnya,netral
6755,uutramen,netral
6756,uuuull,netral
6757,uwes sub cokkk jancok mulai awal kon main cat mario,netral
6758,uwuwuwuw bodoamat gw ttp sayang lo hehe,netral
6759,uzumaki kontoru,netral
6760,v,netral
6761,v,netral
6762,v,netral
6763,v,netral
6764,v,netral
6765,v,netral
6766,v,netral
6767,v haters,netral
6768,v qwkoawkoawoawo,netral
6769,vangke tertawa,netral
6770,vapor mem k erickolim idola gua slalu siap buat teken volume takut jumscare ape cuma gua yg gin wkwk punya channel mau ngapain emang situ gedein chanellnya liat proses bro jangan hasil fuck the haters,netral
6771,vegana,netral
6772,verified itu hanya bug,netral
6773,video aku motivasi coment haters unsub kamu lol,netral
6774,video asli cuma sampe menit jadi kalian jgn nonton ke menit karna yg punya channel ini mau dapet adsense gitu aja,netral
6775,video buat jadi goblok,netral
6776,video erick tuhh buat gua jadi semangat lagi gua tau knp gua stress gua nonton video erick gua selalu ketawa kaya org gila kwkwkwlkwkwkwkwkwkwkwqkwkwkwkwkwkwkwkwk,netral
6777,video gin bang asik,netral
6778,video ini ajar gw kalo lu dibully dari orang ya dibully balik wkwk,netral
6779,video lama yg upload terus baru di upload anjirr,netral
6780,video manfaat bro,netral
6781,video nya mnt iklan se semesta ajg,netral
6783,video yg gua tunggu rik kirik,netral
6784,vidio abang semua lucu lucu kok bang bikin ketawa terus,netral
6785,vidio menit iklan banyak,netral
6786,view,netral
6787,viewers,netral
6788,views likenya rban gudd v,netral
6789,views tp komen njirrr,netral
6790,vincent alex aku fans nya,netral
6791,vincent alex simak bos nga baca sini aku bacain,netral
6792,viral video kocak satlantas aceh utara,netral
6793,vlog banyakin kek,netral
6794,volume kecilin bro kata kata yg jelas,netral
6795,volume kecilin bro ada kata kata yg gk jelas,netral
6796,vvadoo erico lim,netral
6797,vvadooh bang erick terbully v,netral
6798,vvibu mah bebad,netral
6800,w dukung kamu rick,netral
6801,w dukung kamu rik,netral
6802,w gw orng kaya dan gw sekarang ngesub erick,netral
6803,w lom sapskrep cuma bantu naikin vius,netral
6804,w mau ngikut unsubs ah,netral
6805,w nonton ngupil enak yg haqiqi,netral
6806,w sk pribadi kamu coy wkwk,netral
6807,w soapers garis keras ea tod,netral
6808,w subs lo dri dooloo wktu msih di garena anjiinkk n vidio lo dri dooloo emng udh gk jlas tapi mnghibur bgsd,netral
6809,wa gila gw nntn iklan menit g bisa di skip wkwkwkwkwk,netral
6810,wa nonton vid bareng ortu ntaps,netral
6811,wa siapp,netral
6812,waaaaaaaaaaaa,netral
6814,wadaw,netral
6815,wadaw soapers club,netral
6816,wadaw wadidaw mayan ajar vidio adalah jangan dengerin omong haters,netral
6817,wadh udah lama liat tug intro,netral
6818,wadoo haters aink siapa yak,netral
6820,waduh anjinkkkk bagaimana rick tau kalau beli subscribe wjwkwkkw,netral
6821,waduh berani berani majang muka presiden aku,netral
6822,waduh nympil dewa corry gore,netral
6823,waduh qorygore menit,netral
6824,wah bang erik coli youtuber paten punya bukan kaleng kaleng,netral
6825,wah foto son of zeus dimunculin qorygore awokwok,netral
6826,wah parah lu ya udah ganteng bikin yt riwaind,netral
