,text,sentiment
5061,para haters mna suara nya wkwkwkwkwkwwkwkwkwkwk,positif
5062,parah bro kalau ada bocah yg meniru tingkah gk mutu lo dan lo tiba tiba mati apa lo gk takut dapat dosa jariyah,negatif
5063,parah itu bang parah banget,positif
5064,parah kamu udah ganteng bikin yt riwaind,positif
5065,parah masuk in gambar dewa,positif
5066,part,positif
5067,part ada unsubs lwlwlelwl,positif
5068,part bang d asyque liat haters cuman komen gajelas d,positif
5069,part bang tertawa aku,positif
5070,part dongg mobile lagi,positif
5071,part pls,positif
5072,part tunggu,negatif
5073,pas di sad moment gue ngerasa lu kayak motivator wkkwkwkwkwkwkwk,positif
5074,pas erick bilang aku cuma ngehibur subscribe gua its fact buat aku aku beneran trhibur ama konten,positif
5075,pas kali,positif
5076,pas marsha w ulang trozzz tertawa so hard,positif
5077,pascal teintang goblok kamu,negatif
5078,pascal teintang tull,positif
5079,pdhl gaada untungnya juga jd haters buang waktu gibahin org v,positif
5080,pe a,positif
5081,pecah kepala otak orang bg,positif
5082,peler kamu gua haters kamu bacain komen gua tod,positif
5083,pemakan jembuddmana juga tetep dia pantad tertebal v,positif
5084,pembacaan koment macam apa inih,positif
5085,pemilihan komentar yang cerdik membuat erick terlihat disisi yang benar hehe,positif
5086,penampakan,positif
5087,pendapat tentang jess yg pedo,positif
5088,pendidikan sejak tk nih orang indonesia biar ngilangin sifat bully ,positif
5089,penerus younglex yang udah mao insap wkwkwkw,positif
5090,pengemis,positif
5091,pengen jadi komen teratas dong rick,positif
5092,pengen muntah gw liat muka lu goblog dan gw juga jijik sama kelakuan lo anjin udah melebihi autis kalo misal gw punya kakak kaya lo mending bunuh diri gw rik sumpah tapi gua tetep dukung lo ko rik terus kembangkan rik konten sampah lo yaa semangat ericontollll,negatif
5093,pengen nyobain titid lu rick,positif
5094,peningliong,positif
5095,penonton ke,positif
5096,pentiil kamu besar ya bg,positif
5097,pentil lho kok kecil bang,positif
5098,pentil lo besar bet njeng,positif
5099,penting banget nge bully eriko dia udah kebal bullyan,positif
5100,penting banyak duit yah bang ericko lim entang haters terus lolkin channel agak waras dikit dong channel kaya taik,positif
5101,penting karya ngehibur harus tenar goblok haters memang raja apa comment intro emang kamu ngbuat channel ampe subscribe gede bang eric,negatif
5102,penting kocak,positif
5103,penting tertawa channel,positif
5104,penting viewernya banyakk,positif
5105,penting w tau mana yg cuma buat hibur mana yg gua realisasi temen gua,positif
5106,pepek heterssss,positif
5107,pepepk iklannya ga gw skip,positif
5108,perasaan gw gantengan erick daripada arap,positif
5109,perbedaan ericko lim sama arap pas bikin yt rewind ericko masih nyempetin nyari adsense beda ama arap yang fokus dulu ke yt rewind baru bikin konten wkwkwk,positif
5110,percuma first kntl kalo lo g liat full anjg ji,positif
5111,percuma goblok mantul woi udah lanjur rusak peju,negatif
5112,percuma lo hujat erickolim erickolim malah tambah kaya anjgggg,positif
5113,percuma lu komen dia bakal dapat duit,positif
5114,percuma nge hate dia tambah nyolot njirr,positif
5115,pergi kalian haters,positif
5116,pergi sana ajg,positif
5117,periyotaskan mayoritas pada minoritas,positif
5118,perkosa dalm klas rekam cctv,positif
5119,perlu close channel nya orang nya pake youtube harus bijak udah tahu ada nama restricted mode,positif
5120,perlu didik udah cap channel didik kamu rik,positif
5121,pernah ibadah kamu lim,positif
5122,pernah liat intro mana,positif
5123,pero toxic mah bebas yg penting duit,positif
5124,persen yg komen tu bocah sial,negatif
5125,pertahanin intro,positif
5126,pertahankan intro nya bang,positif
5127,pertama anjg,positif
5128,pertama dapat apa bang,positif
5129,pertama kali coli kapan bang v,positif
5130,pertama kamu dua kamu ea,positif
5131,pertamax,positif
5132,pertanyaan ,positif
5133,perut apa roti sobek,positif
5134,pesan moral erick emang bethebest bngt bgst wkwkwkwkwkwk bang hahahaha,positif
5135,pewdiepie,positif
5136,pewdiepie raja youtube aja videonya gaje semua wkwk,positif
5137,pewdiepie team like,positif
5138,pict lo buat bacol boleb ga aowkakakqk,positif
5139,pideo lo mebosankan broo sekarang jingggg,positif
5140,pigman,positif
5141,pikir yg cerdas,negatif
5142,pilih adsanse atau momi,positif
5143,pilih kimy hime awkarin,positif
5144,pin this you will gone soon,positif
5145,pingin jd heaters lu aja ah biar berfaedah bau memek,negatif
5146,pink guy,positif
5147,pink guy channel unfaedah banyak subscriber nya padahal laku lebih gila erick,negatif
5148,pink guy lebih parah bro,positif
5149,pintar lo bang kwwkwkwk ngelawan haters,positif
5150,pinter kamu rick trik youtuber paling jossu cm buat ngehibur buat lakuin apa yg mau lakuin walupun emg gila aga beda yg wkwkwk gua nonton seru ajasi,negatif
5151,plagiat erpan editing ny,positif
5152,plagiat filthy frank,positif
5153,plagiat filthy frank wkkk,positif
5154,plagiat intro lolb erick,positif
5155,plagiat konten filthy baca komen xd,positif
5156,play gema kamu napa,positif
5157,play ggwp v,positif
5158,play pesawat lion air ,positif
5159,please make it trending,positif
5160,please part,positif
5161,pleassee fullkan volume kalian dijamin ketagihan v,positif
5162,pler,positif
5163,plis baca k nt l knp loo gilaa sihhh,positif
5164,plis collab sama arap,positif
5165,plis la rick berenti ngikutin pink guy tu manusia buatan udah gada lagi di muka bumi ini jan bikin versi indonesia thx,positif
5166,plis lah,positif
5167,plis ngertiin gua bang ,positif
5168,plis toxic apan woy,positif
5169,pliss hatersnya ericko lim henti nge hate memang salah ericko lim apa sampe nge hate kaya gitu,positif
5170,plisss unsub chanel ini,positif
5171,plissss,positif
5172,pocong awokaowkaowkoak sini gw ajarin ngebait yg bener,positif
5173,pocong mohon di pahami kimak,negatif
5174,poin video gua dong,positif
5175,pokok erick stop ngomong kasar,positif
5176,pokonya lu tuh lebih ganteng dari arapp pokonyaa,positif
5177,pokonya tetap semangat bang buat berkarya,positif
5178,ponakan si ocong yess,positif
5179,positif akan kalau negatif ada simple gantung pribadi masing masing,positif
5180,positif hamil,positif
5181,ppfft astronot kok dj,positif
5182,ppq,positif
5183,pray of lion air jt,positif
5184,press f to respect,positif
5185,pribahasa buat yg bilang haters ericko,positif
5186,prinsip gw mah gini semakin banyak haters semakin terkenal kitaterus bangsad,positif
5187,priscilia pin makannone stuju banget,positif
5188,priscilia pinkan makannone stuju banget,positif
5189,proud jon haters is money,positif
5190,prut lo sixbonss pak,positif
5191,pth hack,positif
5192,pubg,positif
5193,pundi pundi uang berdatangan,positif
5194,punya duit kamu,positif
5195,pusing gua bedain yg mana komen candaan sama yg emang real ngehate lo  ,positif
5196,putang ina mo ,positif
5197,puti nadhira azali a waifuku kok ngomong kasar kubur sagiri udah perawan sudah kupake,positif
5198,q a with kontoru,positif
5199,q bang gimana kalo anak anak liat video lu ,positif
5200,qna bareng ody bang,positif
5201,qory ikut ytrewind,positif
5202,qory ikutan ytr gk bg,positif
5203,qory vs erick,positif
5204,qorygore nya xianyieng wkwkwkwk,positif
5205,qorygore si bocah bar bar indo cabul cabul club,positif
5206,qorygore was here,positif
5207,qorygore wkwk,positif
5208,qorygore woakaka,positif
5209,qw pngin beli baju shoapking a lel gmna cra beli a lel,positif
5210,r i p english,positif
5211,r i p headset user,positif
5212,r i p sensor,positif
5213,rad emang cok,positif
5214,rad ni orang wkwkwk top lim top haters di batuin wkwkwk,positif
5215,rad v,positif
5216,raditya tata baca yg bner makanha coyy ,positif
5217,raditya tata tul,positif
5218,rafi irwansyah bocah menkreppppp,positif
5219,rafly akmj iihh apaan sih u,positif
5220,raih haidar sorry bg,positif
5221,raimu koyo sempak awkwkwkwk,positif
5222,ralat bang pas menit kata era globalisasi harus pake kata era digital,positif
5223,rama balola tunggu ytr keluar paling,negatif
5224,rama rendika soapers aku pemuja setan,negatif
5225,rama rendika woi ,positif
5226,rambut aku ijo,positif
5227,rambut dan badan walpath tapi mukanya daylen wkwkwk v good editannya,negatif
5228,rambut gua ijo,positif
5229,rambut gua ijooooooooo,positif
5230,rambut gue ijo,positif
5231,rambut gw ijo,positif
5232,rambut keramas brapa abad,positif
5233,rambut lu mirip apip,positif
5234,rang mang kalau kamu fansnya ngapain kamu ngomong yg nga bener,positif
5235,rangin iklan lahhh taiiiiiii video durasi berapa iklan abrek,positif
5236,rapnoroket,positif
5237,rapstronot udh gk ada bgst,positif
5238,rapyourbae yang hate comment ohya sedikit cerita nih ,positif
5239,rasa ajig,positif
5240,rasa chanel ada manfaatx sama skali,positif
5241,rata heters lu anak rapstronot bang hahaha dendam kali mreka gara tuhan nya hapus channel hahahaha,positif
5242,rata subscriber lu pasti laki wkwk,positif
5243,re,positif
5244,reaction lagu uiw uiw uiw uiw dong bang,positif
5245,reaction video wik bang,positif
5246,reading hate comment aja jadi duit what a genius,positif
5247,reading haters comment sm mama lu rik,positif
5248,rekt,positif
5249,rendy pangalila,positif
5250,request bacain comment haters no toxic rick,positif
5251,resiko toxic anjay,positif
5252,respct bang jangn hiraukan kata hatters tetap berkarya,positif
5253,respect,positif
5254,respect ericko lim,positif
5255,respect for erico,positif
5256,respect for you,positif
5257,respect for you semangat terus bang,positif
5258,respect kak erikdi rindukann,positif
5259,resvect i dengerin tod heters mah gitu memang,positif
5260,review mobil kamu rik,positif
5261,review sabun coli cap soapking dund kntl,positif
5262,reyhan famous hiya hiya hiyaaa,positif
5263,reza arap klah sama ericko lim wkwkwkww,positif
5264,reza arap oktovian forever best,positif
5265,rezky febian kok sekarang tatto an,positif
5266,ria ricis,positif
5267,ribu like vs dislike bitch,positif
5268,ributin yuu haters rick ajak ketemu kicep haters jaman sekarang lemah,positif
5269,ric buat experiment donggg,positif
5270,ric gua request kamu minum air balut donk plissss,positif
5271,ric kamu bukan king but you only queen crrot,positif
5272,ric kamu cariin ama ceboong anak blys ama imang,positif
5273,ric kapan kamu colabs sama om dedy corbuzer,positif
5274,ric lo bikin video lucu kaya yakult lagi sih ric,positif
5275,ric minta tanda tangan dong,positif
5276,ric pacar lo buat gw ya,positif
5277,ric semangat yaw gwa tau kamu pastu,positif
5278,rick ajarin aku buat you tube dong suhuuu senseei,positif
5279,rick bikin diss buat fans lo,positif
5280,rick bikin eksperimen lg dong dari pada bahas haters kayak gtu gw request eksperimen coli pake tisu galon,positif
5281,rick bikin konten ngeue kimi hime,positif
5282,rick bikin konten pb dong ama gw gw soapers sejati nih bgsd,positif
5283,rick bikin shit content lagi dunk kek dulu bosen cuma main game doang terus collab sana sini kalo bisa kek dulu,positif
5284,rick bikin toturial kecantikan part,positif
5285,rick bikin video bacain comment hatter wakakakak,positif
5286,rick bikin video sama tompel dong kocak dia kalo ngegass,positif
5287,rick botakin pala lu dong biar makin keren kayak si justin  bentuk kek kontol rambutnya heheheheh begini gua demen ua skip mamam noh haha klannya kok dikit rick cuma gk gw skip,negatif
5288,rick buat konten ama tompel yg paling jijik kwkwkw,positif
5289,rick coba kasih tau si sinosqi dah kok dia jadi plagiatin lu rick ada beberapa persis banget kontennya njir tolong di kasih pencerahan ke dia rick,negatif
5290,rick duet sama eno bening dong,positif
5291,rick gua anti skip skip iklan wkwk,positif
5292,rick gua kata yg bikin viewers mu makin demen liat kamu cara simpel,positif
5293,rick gua masuk video lu donk gua komen hate rick lu itu gak cocok jadi orang lu cocoknya jadi manusia,positif
5294,rick gue mau nanya sama lo lo berani nggk ngedit video dedy corbuser ke konten lu gitu kalau lu berani gua kasih  setiap konten lu dan di share ke facebook dan temen fb gue ada ribu lebih kalau nggk gua kasih bro tapi jangan kelewatan ,negatif
5295,rick gw fans sejati lu rik setiap lu up pasti gw tonton rick dan pasti gw unlike,positif
5296,rick haters lo iri sama lo jangan masukin ke dalam hati,positif
5297,rick iklannya manaaaa,positif
5298,rick jangan sok ganteng lah mukalu kek sampah an jnk ,negatif
5299,rick jt sub botak woy mana janji mu bapak,positif
5300,rick jt subs isep puting ody,positif
5301,rick jt subscriber colly livestream,positif
5302,rick kalo anak lo liat video bapaknya gmna ya,positif
5303,rick kalo bikin vidio lagi baca ini,positif
5304,rick kamu botak,positif
5305,rick kapan colab bareng qory gore ty,positif
5306,rick kapan kolabs ma arab,positif
5307,rick kaya nya semua haters lo adlah fans dari reza arap oktavian deh,positif
5308,rick kok kamu ndk bikin pink guy lg,positif
5309,rick kok video kamu banyak persis tvfilthyfrank,positif
5310,rick lo inget gw ga gw mantan lo yang pernah diewe samalu rickgw roy kimochi rick ,positif
5311,rick lu gblk,positif
5312,rick maen game horror lah,positif
5313,rick mukelu kayak meme k temen gw ngatain gw muka gw kayak meme k jangan kita sodara meme k v,positif
5314,rick ngewe lah ama kimi bikin gp nya,negatif
5315,rick pentil kamu gede sekali sumpah,positif
5316,rick pernah sumbing itu luka belah kanan bekas oprasi,positif
5317,rick please don t disstrack again knp gua bilang kaya gitu karena kalo lu mau naik naik lah tapi tanpa menjatuh kan orang lain okay ,negatif
5318,rick rando undang rewind rick,positif
5319,rick salam filthy frank,positif
5320,rick satuin komen haters terus jadiin lagu baca cok,positif
5321,rick scene si bowo jangan tampilin youtube rewind,positif
5322,rick sebenernya aku mau skip iklan video kamu iklanny tiktok aku tahan,positif
5323,rick syuting youtube rewind lancar kg mudah mudahan lancar ya,positif
5324,rick tenang aku bukan hatters kamu kok,positif
5325,rick tolong baca waktu lo di wawancarain ama youtuber tentang reza arap lalu kan lu di tampar tuh itu di tampar kecenceng apa engga beneran apa engga sorry rick gw kepo,negatif
5326,rick tolong lu baca ya koment yang minum alkohol itu emng betul rick dia ngasih tau lu subscriber lu kbnyakan muslim jdi tolonglah agak sedikit d hargai dengam cara mnta maaf kek apa kek ,negatif
5327,rick udh bikin ktp,positif
5328,rifqi fabian raja toket,positif
5329,rik aku kangen kamu main pb asli rik,positif
5330,rik aku soapers kamu untung kamu kurang toxic skrng haha,positif
5331,rik apa gua mesti jadi haters elu supaya komen gua di baca sama elu hahaha,positif
5332,rik bikin konten helloween dong,positif
5333,rik bikin konten lo minum sperma lu rik itu pasti bakal buming bangt lain dari yang lain lo orang pertama yang bikin kontak itu pasti lo jadi lbh buming eriko lim minum sperma nanti bnyak yang kepoin lu trus bnyak yang subkribe saran gue itu konten nya ,positif
5334,rik bikin tutorial jadi heaters,positif
5335,rik buat cara mempercepat tumbuh jem ut ok,positif
5336,rik buat distrack buat haaters sekali bahasa inggrismu,positif
5337,rik buat vidio sma victoria lgi,positif
5338,rik coba luu main game fifa,positif
5339,rik cobe denger lagu thailand wik wik wik,positif
5340,rik collab ama qorygore dong biar gore,positif
5341,rik dengeren aku aku tau banyak hatters kamu hatters kamu subribes kamu,positif
5342,rik di tunngu gp lu sama kimmi hime,positif
5343,rik elu gk pernah ngencuk sama pacar gua kasih hari,positif
5344,rik gimana sih kpkssl lu banyak hetres gua iri njeng,positif
5345,rik gue soapers kntl titik,positif
5346,rik gw mau lo bikin video riview tt nya odi ong kafilah berlalu lah bag v ,positif
5347,rik iklan aku skip noh bayar lewat love sama like aja,positif
5348,rik janji lu botak jt subs manaa,positif
5349,rik kalau aku kasih saran tiap video kamu baca untuk tiru,positif
5350,rik kapan botak,positif
5351,rik kapan botak udah jt subscribe,positif
5352,rik kasih love dong,positif
5353,rik kata emak gua lu dulu kecidyduk lgi coli di wc skolah yah v,positif
5354,rik kedepannya bikin konten reading haters comment lagi rik,positif
5355,rik ko iklan loh ada yg bakar kursi sma gold play button,positif
5356,rik link yg menit,positif
5357,rik lo bisa hamil z,positif
5358,rik lo ganteng,positif
5359,rik lo masuk mli dong ganti muslim ama coki ,positif
5360,rik lu gila terinspirasi sama pink guy,negatif
5361,rik lu kapan collabs sama qorygore manusia sesama toxic,positif
5362,rik luh benar nya youtuber paling goblok dunia,negatif
5363,rik makan eek,positif
5364,rik nyanyiin lg yg baru lu bikin,positif
5365,rik ome lagi lah woiii,positif
5366,rik pentil mirip,positif
5367,rik pink guy mana bgsd lo sembunyiin dimana,positif
5368,rik rambutlu sisir apa kali kali kesel gw njirrr liatnya v,positif
5369,rik sabar rik nama toxic sukses terus jangan lupa selesain youtube rewind nya biar semua ngk toxic liat hasil kerja keras,positif
5370,rik sejak umur berapa kamu pake kacamata dah,positif
5371,rik suruh kimi hime pap te e,positif
5372,rik tau joji the real of pink guy,positif
5373,rik udah coli berapa kalih haters lah anjink emang lu siapa bngsd,positif
5374,rik w tertawa liat komen haters kamu pikir nya pda pendek wkwk,positif
5375,rikes gaming lu dahh tobat,positif
5376,rikk qorygore di yt rewind ajak lah si qory wkwkk biar tambah ramee,positif
5377,rindu intro dora,positif
5378,rindu kau punya opening njenk wkwk kek ginilah wkwk,positif
5379,rindu ni intro v,positif
5380,rindu opening bgst haha,positif
5381,rip headseat,positif
5382,rip hesdset,positif
5383,rip heter soapking for lyfe,positif
5384,rip hset,positif
5385,rip kuping,positif
5386,riq contentnya jangan gaming soal kalau kamu content gaming gua tertawa kalau gaming garing,positif
5387,riq contentnya jgn gaming soalnya kalo lo gk content gaming gua ngakak tapi kalo gaming agak garing,negatif
5388,rok maen bareng victoria xd lagih donk,positif
5389,rokusi nai lemah goblok,negatif
5390,rs jahad,positif
5391,rs komen duit coy,positif
5392,rugi youtube gede haters banyak guna,positif
5393,rumahnya pink guy dimana rik,positif
5394,s,positif
5395,s    ,positif
5396,s i g o b l o k,positif
5397,s kamvret v,positif
5398,saaih,positif
5399,saat orang tumbang ada orang yang membullynya ingat bang,positif
5400,sabar,positif
5401,sabar aja,positif
5402,sabar aja bang,positif
5403,sabar aja bang gua dukung lo kok emang netizen maha benar,positif
5404,sabar aja bang kamu family friendly wkwkw,positif
5405,sabar aja bang mereka karma kok,positif
5406,sabar aja bang ok v,positif
5407,sabar aja bang serah mau caci maki kamu itu jadi motivasi erick bersabargas negatif apa mau kamu gblok haters,positif
5408,sabar aja kak eriko hehehe,positif
5409,sabar aja kalau ludiemin aja ntar mekeka jaga malesnkaga ditanggepin komenya kalau ditanggepin ntar malah lanjutbtrus maap subscribe kamu soal takut tau otu aku nonton begininsoal kalonsub keluar notivikasi kamu buat vidio apa hheheh,positif
5410,sabar aja rick ,positif
5411,sabar bag y,positif
5412,sabar bang,positif
5413,sabar bang erick,positif
5414,sabar bang ericko lim,positif
5415,sabar bang gua selalu support sma kamu,positif
5416,sabar bang gua slalu dukung lu sampe lu kurus hehehe ,negatif
5417,sabar bang gua support lu terus bang,positif
5418,sabar bang hahaha icko kelak anak mu lihat video mu dan anakmu malu skolah karena teman sudah liat videomu apa yang kau lakukan,positif
5419,sabar bang haters haters yg gitu lama mati bang gua suport kamu terus bangchanel di,positif
5420,sabar bang hidup di indo itu diatur netizen kan bangsat yg hidup sendiri mlh ngatur orang kayak dirinya udh sempurna aja v,negatif
5421,sabar bang lim,positif
5422,sabar bang malah haters bikin abang bangkit jadi haters bagai motivasi kamu bang cara balas haters dengan karya kamu bang tetep semangat bang,positif
5423,sabar bang mungkin sirik semagat karya,positif
5424,sabar bang sabar gausah ngegas,positif
5425,sabar bang terkadang haters subscribe kamu,positif
5426,sabar bang uji jadi sukses,positif
5427,sabar bang usah masuk hati,positif
5428,sabar bang wkwkwk,positif
5429,sabar bangg tetep semangat,positif
5430,sabar bank coba,positif
5431,sabar bng,positif
5432,sabar boy karna haters menghasilkan uang,positif
5433,sabar bozzzz,positif
5434,sabar bro,positif
5435,sabar bro nama hidup hadapin ajandonesia aku punya utub lho,positif
5436,sabar cuk v,positif
5437,sabar kak tuhan beri kamu jalan keluar,positif
5438,sabar kk,positif
5439,sabar laa bang saya tetap dukung abang saya lah subscribe abang yang masih subscribe abang masih subscribe bang,positif
5440,sabar lah ric,positif
5441,sabar lim and fuck you,positif
5442,sabar njink,positif
5443,sabar ric nanggepin haters ma,positif
5444,sabar rick,positif
5445,sabar rick mending lo tobat aja rick,positif
5446,sabar rick sabar v,positif
5447,sabar rick slaw aj aku dukung kamu kok,positif
5448,sabar rik,positif
5449,sabar sabar,positif
5450,sabar sabar ric jan dengerin kata hatters bullshit for hatters,positif
5451,sabar uji,positif
5452,sabar ya bang,positif
5453,sabar ya erikolim,positif
5454,sabar ye bang,positif
5455,sabarr,positif
5456,sabarrrrrr ujiannnnnnnu gerak sendiri nulis nama kamu death note,positif
5457,sabina for live v,positif
5458,sabkreb sabkreb sabkreb,positif
5459,sabskreb sabskreb sabskreb sabskreb woy,positif
5460,sabun squad selalu untuk kamu eric to,positif
5461,sad anying baca komen yg pertama sampe sampe lu berkaca kaca napa nama ortu nya harus di sebut gitu sampe sampe anunya di sebut,positif
5462,sadar bro cuma channel hibur jangan buat serius lah,positif
5463,sadar bro ini cuma channel hiburan jangan dibuat serius lah,positif
5464,sadar lah wahai para haters soapking v bacod an kalian nggak bakalan ngaruh anjink v percuma lu yg goblok sendiri bacod disini koar koar gak jelas ericknya dapet adsense v,negatif
5465,sadarrrr guys,positif
5466,sadd ,positif
5467,sades,positif
5468,sadiiss crottt,positif
5469,sadizzzzz lim,positif
5470,sagiri aja deh masih hidup,positif
5471,sahabat kont l,positif
5472,saking kejam gua gua make adblock,positif
5473,salah judul tuh bang harusny haters koq totoll,positif
5474,salah orang wkwkwkw,positif
5475,salah pas dibikin apa salah pas di didik mas,positif
5476,salah sapa kamu nonton video ericko haters kontl,positif
5477,salah sapa lu nonton videonya ericko haters kontl,positif
5478,salam aku soapers kamu riau,positif
5479,salam kontoru desu v,positif
5480,salam qontol,positif
5481,salam soapers,positif
5482,salam soapers lampung,positif
5483,salam soapers sejak dulu dia live pb tiap malem,positif
5484,salam toxic,positif
5485,saling subs yok,positif
5486,salut aku bang gosah dengerin haters bang aku tau kok kamu kalau behind the scene laku kamu kgk gtu,positif
5487,salut bang erickndutan,positif
5488,salut gua sama kamu bg rik jarang jarang youtuber berani lawan heaters sukses terus lah bang doang,positif
5489,sama,positif
5490,sama aja bang ,positif
5491,sama broooo,positif
5492,sama goblognya naggapun haters tsb padahal kamu tau cari muka kamu ladenin,positif
5493,sama iklan gw horror horror semua,positif
5494,sama kita bro,positif
5495,sama njir,positif
5496,sama wkwkw,positif
5497,sambil live bang biar g da sensor wkwkwwkk,positif
5498,sampah,negatif
5499,sampah masyarakat yg punya subscriber bnyak krena ngedisk arap dan dia bngga dan seneng ktnya buat konten berfaedah,negatif
5500,sampah tayang didik,negatif
5501,sampah yang hate komen kebanyakan akun bodong semua wkwkwk pengecut,negatif
5502,sampe tertawa wkwk,positif
5503,sang dewa zeus prontodaurus haha salam bro bro gore,positif
5504,sangat beda persepsi nya dengan om dedi corbuzier,positif
5505,sangat family friendly,positif
5506,sans ae rick gua bela kamu rick soal kamu channel agama paling family friendly dunia gua nonton bareng keluarga gua rasa kena siram rohani rick,positif
5507,sans bang gw dukung lo tp jangan lupa give me diamond ml dong wkwkkwk,positif
5508,sans bang soapers surabaya selalu mendukungmu,positif
5509,sans broww dimana ada fans disitu juha terselubung haters bagaikan orang sirik jhahaha tapi kalo bisa kurangin toxic nya kntl v,negatif
5510,sans cuk gua bain kamu,positif
5511,sans mank banyak soapers seti wkwk,positif
5512,santai aja bro banyak orang selalu liat dari sudut pandangnya ngga mau liat dari dua sudut selalu beranggapan paling bener padahal ngga ngerti stay family friendly bro yasar kesini,positif
5513,santai aja gua dukung kamu terus sukses buat depa jangan dengerin haters kontis bang,positif
5514,santai aja lord ericko yg ngaku haters juga lek sama sabscribe rip english malah nambah kamu famous kok gblk,positif
5515,santai bae makin diomongin makin bnyk duit,positif
5516,santai bang eriko aku ngedukung kamu aku soapers suci soapers ter solid kece teramazing duniaaaa ig fvckpngk,positif
5517,santai bang gw di sini ngrasa terhibur sama lu ,positif
5518,santai bang kamu aneh seruuuuuuu,negatif
5519,santai bang rick gw stay soapers kok,positif
5520,santai in aja bang slow,positif
5521,santai ric santai,positif
5522,santai soapking soapers lu unlimited qimak wkwkwkw,positif
5523,santay aja we don t give a fuck dari pada mesti sok suci pdhl mreka sndiri coly x sehari,positif
5524,santay bang soapers bersama loe,positif
5525,santet ah enak kali biar rame berisik ni bocah santet lah fix santet,positif
5526,santiiii rik soapers selalu sama loeza mau di rewind kamu tetep mau bikin kamu punya prinsip,positif
5527,santuy bang we are the soapers on your side,positif
5528,santuy ric jangan anggap kau sendiri hadapi ada aku disini v,positif
5529,saran aja gua rick kalau bikin video ada unsur dewasa bukan yg skarang yg kemaren yg minum bir gelas penuh itu tutup aja komentar muncul haters sok suci dateng ppke ayat terus jelas liat cringe anjirrr,positif
5530,saran aja jangan psikopat gitu serius lah bang kalau konten khusus susukntlmanis jorok psikopat nya bawa situ aja,positif
5531,saran bro kata lebih pilah banyak yg bawah th yg nonton video luu aja saran gua moga konten luu manfaat bisa jadi wawas,positif
5532,saran buat kamu bang tidak nya kata kotor nya sensor lah ngak enak denger tuju,positif
5533,saran gua bang jari gang api panas bang tidak tahan tahan menit api neraka tahan hari panas sekali tobat wooy tobat nafas ada,positif
5534,saran gua terus karya bg,positif
5535,saran gue banyakin iklan biar lu cepet kaya,positif
5536,saran subs bot nya v wkwk,positif
5537,saran w bahasa kamu kalau di jaga bahasa kamu didik sekali coba kamu bikin conten yg positif tks,positif
5538,sari roti roti sari roti,positif
5539,saring semua aja bang buat ide vidio baru epick,positif
5540,saschia azhari omong terlalu luar batas tlol gmikirr ajg kluarga tlol,positif
5541,saschia azhari terus satu toleransi indonesia wajib toleransi kalau kamu bocah sok tau politik keluar sana satu hal kamu bicara harus jaga,positif
5542,sat,positif
5543,satanisme,positif
5544,satria gaming g,positif
5545,satria sugiharto yah kamu ngapa sibuk kntl gua komentar malah datang komen,positif
5546,satrio channel iya iya maaf gua salah,positif
5547,satu kalimat,positif
5548,satu kalimat goblok,negatif
5549,satu kata buat elu sabar,positif
5550,satu nya channel gua berani liat terus pake haedset,positif
5551,savage,positif
5552,sawadikap,positif
5553,saya,positif
5554,saya ambil buff,positif
5555,saya bersumpah akan like comment ini,positif
5556,saya bersumpah demi tuhan akan like komentar ini,positif
5557,saya bnyk haters kayak koko,positif
5558,saya bukan jessnolimit,positif
5559,saya haters dan saya bangga hahahaha,positif
5560,saya janji akan like coment ini,positif
5561,saya mencium aroma memexx ,positif
5562,saya mencium bau brobrogore disini,positif
5563,saya selaku non muslim sedikit ke triger denger nya tapi bener juga sih tapi tapi,negatif
5564,saya suka ini tolol nya alami pemberian dari tuhan v,negatif
5565,saya tau abang pintar dan cerdas tapi kurangilah omong kasar yah bg wkwkw,negatif
5566,saya tetap dan akan selalu menjadi,positif
5567,sayang,positif
5568,sbenernya haters haters kamu ngerti gaul apa apa seriusss kaya bocah tidak sekolah,positif
5569,sberapa greget guee,positif
5570,sbr aj bang semua orang pd ngomong d belakang kamu doank mn berani d depan kamu bang pd minta foto foto fck this my people,positif
5571,sbrnya gua ngk mau hina cman mulut kamu kotor banget makan sampah dmna,negatif
5572,scene kocak apa yak,positif
5573,se barbar barbar elu haters ni anak udah pantas baja,positif
5574,se mang,positif
5575,seandainya klik sub ,positif
5576,sebelum ngejudge erick tolong tonton video sampai akhir terutama pada menit,negatif
5577,sebener nya kalau kamu frendly sama reza arap cocok buat collab apa kalau rewind cocok lah cepet baekan aja lah aku harap,positif
5578,sebenernya aku selalu ketawa pass nonton video kamu bang kocak abesss terus karya y bang aku tau kamu lakuin semua untuk ngehibur semua,positif
5579,sebenernya erick ini cuma gila di channel nya sendiri gw sering lihat klo dia di cahnnel orang kelaluannya pun sopan dia gila buat konten ajah,negatif
5580,sebenernya haters itu emang skill pasifnya bisa nambahin gold x lipat apalagi di tambah buff gold sih keong awto cepet jadi anjg,positif
5581,sebenernya lu ama wirman tu gantengan di wirmann,positif
5582,seberapa greget loe nonton video ini,positif
5583,seberapa tau si kalian ttng kak ericko bisanya ngehujat mulu kalo gasuka gausah liat plisssss deh jangan egois suruh ttp chnnl segala hmm emg suka bingung sama hatersng gak sukak padahal mudah tinggal gak nonton aduh banyak yang gak berotak yang nonton ya gitu yawes fighting bang setidaknya aku tau jika niat bang erick gak buruk d,positif
